timestamp_utc,container_name,container_id,cpu_percent,memory_usage_bytes,memory_limit_bytes,network_rx_bytes,network_tx_bytes,block_read_bytes,block_write_bytes,pids
2026-08-25T00:08:29.721Z,tcc_benchmark_postgres,1f2ff9d557e1,41.15,164311859,8327941587,96700000,498000000,73300000,208000000,27
2026-08-25T00:08:33.881Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,37.72,188009677,8327941587,126000000,11900000,0,0,1
2026-08-25T00:08:33.881Z,tcc_benchmark_python_api,62855c8fed6f,110.59,52963574,8327941587,547000000,650000000,46100000,0,49
2026-08-25T00:08:33.881Z,tcc_benchmark_grafana,135abf368c34,0.05,73704407,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:08:33.881Z,tcc_benchmark_results_exporter,996fd2a9341c,9.72,32925286,8327941587,77100,634000,26000000,8190,1
2026-08-25T00:08:33.881Z,tcc_benchmark_cadvisor,32e5cd243d1d,3.16,40978350,8327941587,72000,1900000,43200000,0,12
2026-08-25T00:08:33.881Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.46,56413389,8327941587,3800000,221000,155000000,22100000,10
2026-08-25T00:08:33.881Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,0.0,9334424,8327941587,4510000,2050000,15900000,0,7
2026-08-25T00:08:33.881Z,tcc_benchmark_postgres,1f2ff9d557e1,43.95,164102144,8327941587,97800000,503000000,73300000,211000000,27
2026-08-25T00:08:38.041Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,39.48,188009677,8327941587,133000000,12500000,0,0,1
2026-08-25T00:08:38.041Z,tcc_benchmark_python_api,62855c8fed6f,119.15,53183775,8327941587,555000000,659000000,46100000,0,49
2026-08-25T00:08:38.041Z,tcc_benchmark_grafana,135abf368c34,0.07,73693921,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:08:38.041Z,tcc_benchmark_results_exporter,996fd2a9341c,0.01,33418117,8327941587,78000,671000,26000000,8190,1
2026-08-25T00:08:38.041Z,tcc_benchmark_cadvisor,32e5cd243d1d,1.7,39657144,8327941587,72000,1900000,43200000,0,12
2026-08-25T00:08:38.041Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.0,56350474,8327941587,3850000,222000,155000000,22100000,10
2026-08-25T00:08:38.041Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,0.0,8745124,8327941587,4560000,2080000,15900000,0,7
